name,x,y,county,ordinal_cat,COVID-19 danger
Unknown Name,-117.02695800000001,32.775003999999996,San Diego,3,Medium Risk
76,-117.0432544,32.742952,San Diego,3,Medium Risk
St. Clair Valero,-117.039396,32.551763,San Diego,3,Medium Risk
Go Gasoline,-116.995368,32.839026000000004,San Diego,3,Medium Risk
Shell,-117.07598899999999,32.985316999999995,San Diego,3,Medium Risk
Mobil,-117.110955,32.583582,San Diego,3,Medium Risk
Unknown Name,-117.20229099999999,33.01925,San Diego,3,Medium Risk
Arco,-117.3379136,33.1519427,San Diego,3,Medium Risk
Arco,-117.365031,33.204415999999995,San Diego,3,Medium Risk
76,-116.765454,32.835777,San Diego,3,Medium Risk
Unknown Name,-117.1524215,32.9571173,San Diego,3,Medium Risk
Arco,-117.35375420000001,33.1952912,San Diego,3,Medium Risk
Unknown Name,-117.072048,32.62022,San Diego,3,Medium Risk
Unknown Name,-117.091245,32.603967,San Diego,3,Medium Risk
Arco,-116.95058600000002,32.80805,San Diego,3,Medium Risk
Unknown Name,-117.258633,32.9957215,San Diego,3,Medium Risk
Shell,-117.12118999999998,32.917637,San Diego,3,Medium Risk
Chevron,-116.9180982,32.81240089999999,San Diego,3,Medium Risk
Chevron,-117.25040700000001,32.979255,San Diego,3,Medium Risk
Unknown Name,-117.11287,32.937727,San Diego,3,Medium Risk
Chevron,-117.23364,32.951921,San Diego,3,Medium Risk
USA Gasoline,-116.9833278,32.8383276,San Diego,3,Medium Risk
Emerald Oil,-117.03356799999999,32.781268,San Diego,3,Medium Risk
Top Fuel,-117.066189,32.60718,San Diego,3,Medium Risk
Chevron,-117.0425133,32.7422368,San Diego,3,Medium Risk
Unknown Name,-117.099057,32.64020900000001,San Diego,3,Medium Risk
Unknown Name,-117.04150800000001,32.658108,San Diego,3,Medium Risk
USA Gasoline,-117.10117930000001,32.7534255,San Diego,3,Medium Risk
Unknown Name,-117.100501,32.754676,San Diego,3,Medium Risk
Shell,-117.04624799999999,32.628799,San Diego,3,Medium Risk
Arco,-117.1933743,33.1328524,San Diego,3,Medium Risk
Unknown Name,-117.149813,32.713993,San Diego,3,Medium Risk
Costco Gasoline,-117.12729399999999,32.782955,San Diego,3,Medium Risk
Arco,-116.959978,32.807334999999995,San Diego,3,Medium Risk
Revco,-116.93302450000002,32.7924539,San Diego,3,Medium Risk
Arco,-117.19755690000001,33.150965,San Diego,3,Medium Risk
Shell,-117.077427,32.980427,San Diego,3,Medium Risk
Arco,-117.0956258,33.116879700000005,San Diego,3,Medium Risk
Unknown Name,-117.098098,32.790141,San Diego,3,Medium Risk
Mobil,-117.38815990000002,33.2086198,San Diego,3,Medium Risk
Shell,-117.126258,32.763587,San Diego,3,Medium Risk
USA Gasoline,-117.12348300000001,32.748218,San Diego,3,Medium Risk
XCEL,-116.383379,33.256133,San Diego,1,Low Risk
Unknown Name,-117.099452,32.75482,San Diego,3,Medium Risk
Arco,-117.2377781,32.9349214,San Diego,3,Medium Risk
Valero,-117.28502659999998,33.0479604,San Diego,3,Medium Risk
Shell,-116.765482,32.835189,San Diego,3,Medium Risk
4S Ranch Gas Station and Car Wash,-117.11143799999999,33.014927,San Diego,3,Medium Risk
Unknown Name,-117.5441554,33.8482269,Riverside,3,Medium Risk
76,-117.1299037,32.711918,San Diego,3,Medium Risk
Chevron,-117.024499,32.614694,San Diego,3,Medium Risk
Unknown Name,-117.108249,32.936757,San Diego,3,Medium Risk
Encinitas Chevron,-117.2839392,33.0485375,San Diego,3,Medium Risk
76,-117.06274950000001,32.9521417,San Diego,3,Medium Risk
Sky Fuel,-116.91828500000001,32.811851000000004,San Diego,3,Medium Risk
Unknown Name,-116.95257420000002,32.5692121,San Diego,3,Medium Risk
Kwik Serv,-121.55116609999999,39.1005241,Yuba,3,Medium Risk
Arco,-121.27395120000001,38.744369799999994,Sacramento,3,Medium Risk
Mobil,-118.15236599999999,34.095561,Los Angeles,3,Medium Risk
Unknown Name,-117.19846940000001,34.06976220000001,San Bernardino,1,Low Risk
Speed Stop,-121.90376189999999,37.5618131,Alameda,3,Medium Risk
Shell,-122.2329639,38.0774963,Contra Costa,2,Mild Risk
Unknown Name,-122.23386229999998,38.0841895,Contra Costa,2,Mild Risk
Unknown Name,-116.26967490000001,33.7068235,Riverside,2,Mild Risk
Arco,-121.29100030000001,38.729724299999994,Sacramento,3,Medium Risk
Chevron,-121.28999089999999,38.7297885,Sacramento,3,Medium Risk
76,-121.2747612,38.744244200000004,Sacramento,3,Medium Risk
Unknown Name,-121.6181506,39.140904,Yuba,3,Medium Risk
Shell Gas,-117.17777029999999,33.5559616,Riverside,3,Medium Risk
76,-122.14641929999999,39.1564464,Lake,1,Low Risk
Unknown Name,-122.1458185,39.1555438,Lake,1,Low Risk
Unknown Name,-122.1612465,39.1602026,Lake,1,Low Risk
Unknown Name,-118.15343940000001,34.0316582,Los Angeles,3,Medium Risk
Unknown Name,-118.1541477,34.031921000000004,Los Angeles,3,Medium Risk
Unknown Name,-118.21619059999999,34.042928100000005,Los Angeles,3,Medium Risk
Valero,-118.21217140000002,34.0403747,Los Angeles,3,Medium Risk
Unknown Name,-118.2919862,34.069252500000005,Los Angeles,3,Medium Risk
Unknown Name,-122.263522,37.5180292,San Mateo,1,Low Risk
Unknown Name,-118.2987425,34.0692174,Los Angeles,3,Medium Risk
Chevron,-118.2698071,34.0667917,Los Angeles,3,Medium Risk
Shell,-118.26751909999999,34.0704341,Los Angeles,3,Medium Risk
Unknown Name,-118.26276200000001,34.0780532,Los Angeles,3,Medium Risk
Unknown Name,-118.2604912,34.0819143,Los Angeles,3,Medium Risk
7-Eleven,-118.1603155,34.00020720000001,Los Angeles,3,Medium Risk
Mobil,-118.23909209999998,34.0202517,Los Angeles,3,Medium Risk
Shell,-118.229574,34.0259251,Los Angeles,3,Medium Risk
Unknown Name,-118.22003600000001,34.0729235,Los Angeles,3,Medium Risk
USA Gas,-118.2171757,34.07337879999999,Los Angeles,3,Medium Risk
Unknown Name,-118.212097,34.0740022,Los Angeles,3,Medium Risk
Unknown Name,-118.208118,34.0735207,Los Angeles,3,Medium Risk
Unknown Name,-118.207495,34.0735162,Los Angeles,3,Medium Risk
Unknown Name,-118.1879442,34.0859145,Los Angeles,3,Medium Risk
Arco; AM/PM,-121.2940664,38.7607875,Sacramento,3,Medium Risk
Unknown Name,-121.30450549999999,38.7742053,Sacramento,3,Medium Risk
Texas Gasoline,-121.4016757,36.8565064,Monterey,3,Medium Risk
Alliiance Mini Mart,-121.3220692,36.79054620000001,Monterey,3,Medium Risk
76,-122.4529257,37.72298710000001,San Francisco,2,Mild Risk
Shell,-118.19980100000001,34.106293,Los Angeles,3,Medium Risk
Unknown Name,-118.130579,34.100907,Los Angeles,3,Medium Risk
Chevron,-118.396476,33.916032,Los Angeles,3,Medium Risk
Unknown Name,-118.55581540000001,34.0388953,Los Angeles,3,Medium Risk
76,-118.55475320000001,34.0389131,Los Angeles,3,Medium Risk
Shell,-121.25889409999999,38.758861100000004,Sacramento,3,Medium Risk
Chevron,-121.25049250000001,38.751625399999995,Sacramento,3,Medium Risk
76 Roseville Station ,-121.25521599999999,38.76157979999999,Sacramento,3,Medium Risk
76,-121.2663673,38.7726779,Sacramento,3,Medium Risk
Unknown Name,-121.2648449,38.7730292,Sacramento,3,Medium Risk
Unknown Name,-121.9928352,37.965329499999996,Contra Costa,2,Mild Risk
Unknown Name,-118.470846,34.025451600000004,Los Angeles,3,Medium Risk
Unknown Name,-118.47030149999999,34.0250746,Los Angeles,3,Medium Risk
Unknown Name,-118.46961670000002,34.02531079999999,Los Angeles,3,Medium Risk
Unknown Name,-121.27195400000001,38.80450250000001,Sacramento,3,Medium Risk
7-Eleven,-121.2829778,38.8109777,Sacramento,3,Medium Risk
Chevron,-121.28133629999999,38.7888409,Sacramento,3,Medium Risk
Unknown Name,-118.15177309999999,33.9236609,Los Angeles,3,Medium Risk
Unknown Name,-118.152402,33.9239715,Los Angeles,3,Medium Risk
Unknown Name,-118.1521619,33.9245078,Los Angeles,3,Medium Risk
Unknown Name,-118.143823,33.935196399999995,Los Angeles,3,Medium Risk
Unknown Name,-118.1373564,33.94281470000001,Los Angeles,3,Medium Risk
Unknown Name,-118.1279737,33.9797975,Los Angeles,3,Medium Risk
Unknown Name,-118.1164445,33.9672019,Los Angeles,3,Medium Risk
Unknown Name,-118.1236087,33.9755145,Los Angeles,3,Medium Risk
Unknown Name,-118.16054209999999,33.910874799999995,Los Angeles,3,Medium Risk
Unknown Name,-118.16829380000001,33.8894853,Los Angeles,3,Medium Risk
Unknown Name,-118.20679840000001,33.8889994,Los Angeles,3,Medium Risk
Arco - Gas Station,-118.1933586,33.888391,Los Angeles,3,Medium Risk
Alameda Fuel,-118.2196673,33.888908,Los Angeles,3,Medium Risk
Unknown Name,-118.25049969999999,33.888613299999996,Los Angeles,3,Medium Risk
Valero,-122.46482890000001,37.74050020000001,San Francisco,2,Mild Risk
Alpine Mobil,-118.289607,33.8416923,Los Angeles,3,Medium Risk
Unknown Name,-118.29148789999999,33.87328660000001,Los Angeles,3,Medium Risk
Unknown Name,-118.2906301,33.8318934,Los Angeles,3,Medium Risk
Unknown Name,-118.28990549999999,33.8312533,Los Angeles,3,Medium Risk
Unknown Name,-118.29071200000001,33.8099169,Los Angeles,3,Medium Risk
Unknown Name,-121.3131507,38.7958924,Sacramento,3,Medium Risk
Chevron,-121.31467509999999,38.7958529,Sacramento,3,Medium Risk
Fastbreak Express,-122.29218590000002,37.55437420000001,San Mateo,1,Low Risk
Fuel Depot,-119.7888565,34.4441534,Santa Barbara,2,Mild Risk
Conserv Fuel,-119.7508228,34.438269299999995,Santa Barbara,2,Mild Risk
Unknown Name,-119.90009309999999,34.433088399999995,Santa Barbara,2,Mild Risk
Unknown Name,-119.758481,34.440157899999996,Santa Barbara,2,Mild Risk
Unknown Name,-119.73978629999999,34.4402129,Santa Barbara,2,Mild Risk
Specialty Solid Waste CNG Station,-121.9574586,37.381530700000006,Santa Clara,3,Medium Risk
Unknown Name,-121.93268970000001,37.3725036,Santa Clara,3,Medium Risk
Unknown Name,-117.8293158,34.11365670000001,Los Angeles,3,Medium Risk
Unknown Name,-117.8294153,34.1289011,Los Angeles,3,Medium Risk
Unknown Name,-117.8294023,34.1282691,Los Angeles,3,Medium Risk
Unknown Name,-121.2885672,38.7850861,Sacramento,3,Medium Risk
Unknown Name,-117.7946254,34.12286470000001,Los Angeles,3,Medium Risk
United Oil,-117.206523,32.8280005,San Diego,3,Medium Risk
Unknown Name,-122.0232071,37.3348357,Santa Clara,3,Medium Risk
Shell,-121.9658959,37.53708020000001,Alameda,3,Medium Risk
C&R,-117.17523940000001,32.8340941,San Diego,3,Medium Risk
Arco,-117.122514,32.755645,San Diego,3,Medium Risk
76,-117.12605829999998,32.7556171,San Diego,3,Medium Risk
Shell,-122.2442463,37.8192124,Alameda,3,Medium Risk
76,-122.2908563,37.8513679,Alameda,3,Medium Risk
Chevron,-122.27793700000001,37.8259274,Alameda,3,Medium Risk
Unknown Name,-122.29529109999999,37.8386541,Alameda,3,Medium Risk
Chevron,-121.2702017,38.7489257,Sacramento,3,Medium Risk
Unknown Name,-119.00931820000001,34.21145670000001,Ventura,3,Medium Risk
Unknown Name,-119.00557920000001,34.2166159,Ventura,3,Medium Risk
Chevron,-121.9610205,37.263389399999994,Santa Clara,3,Medium Risk
Superior Car Wash & Detail Center,-117.93241259999999,33.6279324,Orange,3,Medium Risk
Unknown Name,-119.0186672,34.231182000000004,Ventura,3,Medium Risk
Unknown Name,-117.93057479999999,33.6173713,Orange,3,Medium Risk
Circle K,-118.06283130000001,33.7119792,Orange,3,Medium Risk
Unknown Name,-118.121994,33.7751055,Long Beach,3,Medium Risk
Alliance Gas,-121.8630164,36.5963438,Monterey,3,Medium Risk
Unknown Name,-118.20317250000001,33.8745344,Los Angeles,3,Medium Risk
Unknown Name,-118.18615020000001,33.8809862,Los Angeles,3,Medium Risk
Chevron,-121.32734199999999,38.649438,Sacramento,3,Medium Risk
Unknown Name,-118.1982942,33.775566299999994,Long Beach,3,Medium Risk
Chevron,-121.7923679,36.6837821,Monterey,3,Medium Risk
Unknown Name,-118.1933586,33.790155,Long Beach,3,Medium Risk
Unknown Name,-118.1889372,33.7895803,Long Beach,3,Medium Risk
Unknown Name,-118.1978433,33.7901403,Long Beach,3,Medium Risk
Unknown Name,-121.330233,38.648165999999996,Sacramento,3,Medium Risk
Shell,-121.2688449,38.6150645,Sacramento,3,Medium Risk
Chevron,-121.26945359999999,38.615804,Sacramento,3,Medium Risk
Chevron,-122.46451359999999,37.6637126,San Mateo,1,Low Risk
Unknown Name,-122.0348847,37.61872260000001,Alameda,3,Medium Risk
Berri Brothers,-118.07415630000001,33.7206475,Orange,3,Medium Risk
Unknown Name,-117.78498789999999,33.5428122,Orange,3,Medium Risk
Unknown Name,-124.11473090000001,40.956544799999996,Del Norte,2,Mild Risk
Chevron,-121.889072,40.4923951,Shasta,2,Mild Risk
Unknown Name,-118.08124679999999,34.0110129,Los Angeles,3,Medium Risk
Chevron,-118.13081570000001,34.0369958,Los Angeles,3,Medium Risk
Unknown Name,-118.13380729999999,34.0219969,Los Angeles,3,Medium Risk
Unknown Name,-118.1336001,34.022556200000004,Los Angeles,3,Medium Risk
Chevron,-117.6670813,33.682505400000004,Orange,3,Medium Risk
Shell,-122.2275375,38.1238178,Napa,0,
Unknown Name,-118.1226438,34.06951160000001,Los Angeles,3,Medium Risk
Unknown Name,-118.1228341,34.085850799999996,Los Angeles,3,Medium Risk
Mobil,-118.0820987,34.0404232,Los Angeles,3,Medium Risk
Unknown Name,-118.0639483,34.0520505,Los Angeles,3,Medium Risk
Unknown Name,-118.06469340000001,34.0515189,Los Angeles,3,Medium Risk
Unknown Name,-118.07310149999999,34.0986689,Los Angeles,3,Medium Risk
Unknown Name,-118.06514840000001,34.0629899,Los Angeles,3,Medium Risk
Unknown Name,-119.0191135,35.4216109,Kern,3,Medium Risk
Unknown Name,-122.2539886,37.8201843,Alameda,3,Medium Risk
Unknown Name,-122.2535419,37.8194483,Alameda,3,Medium Risk
Arco,-117.5752466,34.0341814,San Bernardino,3,Medium Risk
Unknown Name,-117.5752129,34.0328191,San Bernardino,3,Medium Risk
Unknown Name,-118.1255289,33.87817570000001,Los Angeles,3,Medium Risk
Unknown Name,-118.12498980000001,33.8781913,Los Angeles,3,Medium Risk
Costco Gasoline,-121.1081642,38.64433070000001,El Dorado,2,Mild Risk
Chevron,-123.3516143,39.404429,Lake,1,Low Risk
ARCO,-123.3518111,39.4038309,Lake,1,Low Risk
Unknown Name,-123.3548055,39.415107899999995,Lake,1,Low Risk
Unknown Name,-123.35502009999999,39.4185394,Lake,1,Low Risk
Unknown Name,-117.1036781,32.8297697,San Diego,3,Medium Risk
Mobil,-118.27955349999999,34.078332399999994,Los Angeles,3,Medium Risk
Arco,-121.9952515,37.3457515,Santa Clara,3,Medium Risk
Valero,-122.3099753,37.90088770000001,Contra Costa,2,Mild Risk
Chevron,-122.0146902,37.351838799999996,Santa Clara,3,Medium Risk
Unknown Name,-117.6997168,33.4671857,Orange,3,Medium Risk
Mobil,-117.64627920000001,33.563518200000004,Orange,3,Medium Risk
Unknown Name,-117.63148020000001,33.5831561,Orange,3,Medium Risk
AMPM Gas & Minimart,-117.12330220000001,32.7483149,San Diego,3,Medium Risk
Econo,-122.44115749999999,37.618553799999994,San Mateo,1,Low Risk
Chevron,-117.8753187,33.6614957,Orange,3,Medium Risk
Shell,-117.75182020000001,34.0732679,Los Angeles,3,Medium Risk
Chevron,-117.7526633,34.072927,Los Angeles,3,Medium Risk
76 Union,-121.7516186,36.760715999999995,Monterey,3,Medium Risk
Chevron,-121.056527,38.9229658,Nevada,0,
Unknown Name,-121.05628829999999,38.923589899999996,Nevada,0,
Unknown Name,-118.00818419999999,34.031120200000004,Los Angeles,3,Medium Risk
Laguna Hills Car Wash,-117.6916949,33.6023925,Orange,3,Medium Risk
Unknown Name,-117.7170088,33.527280600000005,Orange,3,Medium Risk
Unknown Name,-117.7237153,33.5582926,Orange,3,Medium Risk
Unknown Name,-117.7245455,33.6100157,Orange,3,Medium Risk
Chevron,-117.0664807,33.068004200000004,San Diego,3,Medium Risk
Unknown Name,-118.09982820000002,34.075125799999995,Los Angeles,3,Medium Risk
Shell,-117.23099840000002,32.9373868,San Diego,3,Medium Risk
Unknown Name,-117.45282069999999,33.746399600000004,Riverside,3,Medium Risk
Alliance,-122.360277,37.16562929999999,San Mateo,1,Low Risk
Unknown Name,-117.83775,33.855871,Orange,3,Medium Risk
Unknown Name,-117.8154952,33.8531494,Orange,3,Medium Risk
Unknown Name,-117.522421,33.8360035,Riverside,3,Medium Risk
Shell,-117.48677250000001,33.77863660000001,Riverside,3,Medium Risk
Mobil,-114.62471540000001,34.8511774,San Bernardino,0,
Quik-Stop,-121.4215533,36.8533105,Monterey,3,Medium Risk
Unknown Name,-122.51546270000001,37.9389489,Marin,1,Low Risk
Unknown Name,-117.5398146,33.8677808,Riverside,3,Medium Risk
USA Gasoline,-117.247565,32.7450916,San Diego,3,Medium Risk
Arco,-117.3666472,33.684039299999995,Riverside,3,Medium Risk
Chevron,-117.66296609999999,33.49775089999999,Orange,3,Medium Risk
Shelter Cove General Store Gas,-124.0520752,40.036551,Mendocino,2,Mild Risk
Unknown Name,-119.13425330000001,36.136868799999995,Tulare,2,Mild Risk
Shell,-119.0535163,35.8940378,Tulare,2,Mild Risk
Shell,-118.47482439999999,35.62643950000001,Kern,0,
Chevron,-117.54108500000001,34.992464299999995,San Bernardino,1,Low Risk
Arco,-117.5374287,34.9916674,San Bernardino,1,Low Risk
Unknown Name,-117.4087682,34.572340399999995,San Bernardino,1,Low Risk
Unknown Name,-117.39828659999999,34.5354214,San Bernardino,1,Low Risk
Arco,-117.39966670000001,34.4104997,San Bernardino,1,Low Risk
Chevron,-115.72010890000001,33.660835799999994,Riverside,2,Mild Risk
Shell,-117.178173,33.5738112,Riverside,3,Medium Risk
Shell,-114.60591480000001,33.6081592,Imperial,0,
Unknown Name,-118.40726229999999,33.749136299999996,Los Angeles,3,Medium Risk
7-Eleven,-117.09300520000001,33.4819424,Riverside,3,Medium Risk
76,-116.88648710000001,34.9040694,San Bernardino,1,Low Risk
Arco,-119.0384916,35.36824199999999,Kern,3,Medium Risk
Chevron,-119.26628529999999,35.873898499999996,Tulare,2,Mild Risk
Shell,-119.38277509999999,36.296585,Tulare,2,Mild Risk
Shell,-119.48415890000001,36.4457037,Tulare,2,Mild Risk
Valero,-119.5165055,36.489402899999995,Tulare,2,Mild Risk
Arco,-121.294133,37.812242299999994,San Joaquin,3,Medium Risk
American Gas - Mini Mart,-118.0507293,34.09883320000001,Los Angeles,3,Medium Risk
Baldwin Gas & Food Mart,-118.0485115,34.0904634,Los Angeles,3,Medium Risk
Unknown Name,-118.0534304,34.0745997,Los Angeles,3,Medium Risk
Unknown Name,-118.04200159999998,34.068038,Los Angeles,3,Medium Risk
Unknown Name,-118.04949640000001,34.0408761,Los Angeles,3,Medium Risk
Unknown Name,-118.0785747,34.016654200000005,Los Angeles,3,Medium Risk
Unknown Name,-118.08421659999999,34.001848100000004,Los Angeles,3,Medium Risk
Unknown Name,-118.0900256,33.992506,Los Angeles,3,Medium Risk
Shell,-121.61583710000001,36.64674760000001,Monterey,3,Medium Risk
Valero,-121.62809809999999,36.66796110000001,Monterey,3,Medium Risk
Unknown Name,-118.12631699999999,33.9983562,Los Angeles,3,Medium Risk
Unknown Name,-118.1231668,33.997035100000005,Los Angeles,3,Medium Risk
Unknown Name,-118.1242362,33.9967604,Los Angeles,3,Medium Risk
Unknown Name,-118.5180594,34.0276191,Los Angeles,3,Medium Risk
Shell,-122.4637864,37.66362279999999,San Mateo,1,Low Risk
Unknown Name,-122.4368182,37.6301352,San Mateo,1,Low Risk
Unknown Name,-122.43637279999999,37.6303304,San Mateo,1,Low Risk
Unknown Name,-118.74372199999999,34.0332138,Los Angeles,3,Medium Risk
Chevron,-118.843764,34.0316858,Los Angeles,3,Medium Risk
Quick Stop,-121.7435557,36.9363696,Santa Cruz,2,Mild Risk
Unknown Name,-119.16027609999999,34.1965346,Ventura,3,Medium Risk
Unknown Name,-119.15963529999999,34.17374,Ventura,3,Medium Risk
Unknown Name,-121.788044,36.94103970000001,Santa Cruz,2,Mild Risk
Mobil,-119.15783700000001,34.2224569,Ventura,3,Medium Risk
7-Eleven,-122.2510011,37.8276464,Alameda,3,Medium Risk
Unknown Name,-119.26095330000001,34.272788500000004,Ventura,3,Medium Risk
Chevron,-119.24823899999998,34.2732782,Ventura,3,Medium Risk
Unknown Name,-119.26678909999998,34.2733888,Ventura,3,Medium Risk
Shell,-118.2914678,34.1007151,Los Angeles,3,Medium Risk
Unknown Name,-119.29437779999999,34.2785003,Ventura,3,Medium Risk
Chevron,-118.0577893,36.5841888,Tulare,1,Low Risk
Unknown Name,-119.30008970000002,34.400411600000005,Ventura,3,Medium Risk
Thrifty Gas Station,-119.30002900000001,34.3983342,Ventura,3,Medium Risk
Unknown Name,-119.2894544,34.4226352,Ventura,3,Medium Risk
Unknown Name,-122.42878619999999,37.6230403,San Mateo,1,Low Risk
Mobil,-116.6798033,33.5546865,Riverside,2,Mild Risk
Pala Gas Station,-117.0871243,33.3642103,San Diego,1,Low Risk
Unknown Name,-118.16287720000001,34.8639791,Kern,0,
Costco Gasoline,-117.27566670000002,33.1878613,San Diego,3,Medium Risk
Arco,-117.4877757,33.7746325,Riverside,3,Medium Risk
Rotten Robbie,-121.8467905,37.4003521,Santa Clara,3,Medium Risk
Chevron,-121.7970997,37.32458610000001,Santa Clara,3,Medium Risk
76,-121.7922078,37.3142808,Santa Clara,3,Medium Risk
ARCO Fuel Station,-121.9628889,37.509957299999996,Alameda,3,Medium Risk
Chevron,-121.9627722,37.5083902,Alameda,3,Medium Risk
Unknown Name,-117.2160868,33.166413899999995,San Diego,3,Medium Risk
Unknown Name,-117.67029270000002,35.6245014,Kern,0,
Valero,-117.3488605,34.4699425,San Bernardino,1,Low Risk
Casa de Fruta Chevron,-121.3811091,36.9904901,Monterey,3,Medium Risk
Mobil,-118.33902859999999,34.090323100000006,Los Angeles,3,Medium Risk
Chevron,-118.344445,34.083200700000006,Los Angeles,3,Medium Risk
76,-118.34429070000002,34.0647105,Los Angeles,3,Medium Risk
